"transect","point","plantid","stemid","habitat","sex","plant","stem","site09","site10","site11","br09","br10","br11","tbd09","tbd10","tbd11","gr09","gr10","tbd09.sd","tbd10.sd","tbd11.sd","gr09.sd","gr10.sd","repro09","repro10","repro11","borer1.09","borer2.09","borer1.10","borer2.10","borer1.11","borer2.11","tbd1.mean","tbd1.sd","tbd2.mean","tbd2.sd","rgr.mean","rgr.sd"
"REDROCK.W",93,62,"122",0,1,91,582,1,1,1,1,1,1,26.0701860444332,28.1557943004703,30.087274165209,0.0769608057488136,0.0663491271363044,-0.18207403514476,-0.101298208796294,-0.0264917911969767,-1.08534472988426,-1.28235118303772,0,0,0,0,1,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"REDROCK.W",93,213,"120",0,1,92,583,1,1,1,2,2,2,35.9609117410416,40.3951807516785,43.9127096309518,0.116277925933391,0.0834933018868851,0.200994807729708,0.372734511266452,0.508968773432148,-0.355420023472508,-0.964068545277328,0,0,1,0,0,0,0,1,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"REDROCK.W",93,213,"123",0,1,92,584,1,1,1,1,1,1,26.7886356282013,29.4142260189265,35.9211049357438,0.0935006816470967,0.199846568470142,-0.154248407464876,-0.0525590164445277,0.199453085988379,-0.778280936746203,1.19603686305692,0,0,1,1,1,0,0,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"REDROCK.W",93,213,"124",0,1,92,585,1,1,1,2,2,2,49.6264137308799,53.8754210784411,58.3920599470949,0.0821511373532346,0.0805055565462878,0.730261132074456,0.894825631983042,1.06975552875395,-0.988985910755316,-1.01953621763814,0,1,1,0,0,1,1,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"REDROCK.W",98,61,"125",0,0,93,586,1,1,1,1,1,1,29.6690336010223,31.9769492780026,33.7344886230107,0.0749114459857929,0.0535054071451775,-0.042690292083629,0.0466955239779591,0.114765207017445,-1.12339121742792,-1.52079561894113,1,1,1,1,1,1,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"REDROCK.W",98,61,"126",0,0,93,587,1,1,1,1,1,1,27.3817444414408,29.953808778994,33.5843097137488,0.0897799576456966,0.114402497370541,-0.131277240964506,-0.031660919593562,0.108948762121511,-0.847356402131547,-0.390237467799749,1,1,1,0,0,0,0,0,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"REDROCK.W",98,61,"127",0,0,93,588,1,1,1,1,1,1,17.8972348243193,19.4599337336937,21.6247175795999,0.0837114496695226,0.105479321334964,-0.498613292505024,-0.438089799958817,-0.354247494716345,-0.960018618541887,-0.55589676882313,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"REDROCK.W",98,61,"128",0,0,93,589,1,1,1,1,1,1,12.0968065340947,13.7706202699415,15.3784808656293,0.129595861780384,0.110431829085745,-0.72326448812706,-0.658437506705657,-0.596164897315148,-0.108171741617412,-0.46395316387393,0,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",1,67,"315.10000",0,0,94,590,1,0,0,1,1,1,13.1008210083361,14.5140464627759,16.1129609697027,0.102442001453995,0.104507075212971,-0.684378902309148,-0.629644532338842,-0.567718405903684,-0.612284795514483,-0.573946576688612,0,NA,NA,NA,NA,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",1,67,"315.315",0,0,94,591,1,1,1,1,1,1,40.4481225900343,45.1856650382867,51.2546400664477,0.11075966204074,0.126026260435744,0.374784954214795,0.55827046977641,0.793322508705046,-0.45786692530144,-0.174441605769741,1,1,1,1,1,1,1,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",1,67,"316",0,0,94,592,1,1,1,1,1,1,25.5769162861872,29.34521992562,38.9779613576694,0.13743943133389,0.283866724545333,-0.201178424581124,-0.0552316296708021,0.317845455598018,0.0374445999835393,2.75587612564643,0,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",1,67,"807",0,0,94,593,1,1,1,1,1,1,15.3219594797698,17.0284088899535,19.8692354168401,0.105596000964584,0.154289516072792,-0.59835397651348,-0.532263012004469,-0.422237502871737,-0.553730604465337,0.350267438948252,0,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",9,68,"397",0,1,95,594,1,1,1,1,1,1,31.6594386585199,33.9012845734406,36.7512582760637,0.0684165827003986,0.0807195571868364,0.034398304407177,0.121225231659442,0.231605011867163,-1.24396874585625,-1.01556328284558,1,0,1,1,1,0,0,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",9,68,"398",0,1,95,595,1,1,1,1,1,1,20.8070583222067,22.8991146476459,25.1184936139275,0.0958059765805199,0.0925061240654848,-0.385915523453875,-0.304889962701643,-0.218933182724923,-0.735482997335281,-0.796744958204531,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",11,70,"317",0,0,96,596,1,1,1,2,2,2,42.4642051688909,46.9698450801614,51.5112884513528,0.100844312027319,0.0922951751191099,0.45286804379909,0.62737194979774,0.803262527551682,-0.6419459960355,-0.800661238110782,0,0,1,1,1,0,1,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",11,70,"318",0,0,96,597,1,1,1,5,5,5,96.4538397169366,104.844129522995,116.934525223003,0.0834102174916538,0.109139398186121,2.54389224848683,2.86884905205994,3.337111344713,-0.96561101208344,-0.487947221438082,1,0,1,1,1,1,1,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",11,70,"319",0,0,96,598,1,1,1,2,2,2,39.644644176632,47.0960943371717,52.5341247735156,0.172234213361783,0.109272879321471,0.343666151051324,0.632261596753909,0.842877085512303,0.683411825892778,-0.485469136113565,1,0,1,1,1,0,1,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",16,71,"320",0,1,97,599,1,1,1,1,1,1,24.5300518372134,26.3841667073524,28.9836717142874,0.0728651128139366,0.0939685427834567,-0.241723594411519,-0.169913531161655,-0.0692344297895031,-1.16138151612415,-0.769595066545237,1,1,1,1,1,1,1,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",16,71,"321",0,1,97,600,1,1,1,2,2,2,45.6871275970266,49.8455044709372,53.255191389901,0.087111724830951,0.0661669795111117,0.577692167234589,0.738746539399727,0.870804071139747,-0.89689230518849,-1.28573276467997,1,1,1,1,1,0,1,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",16,71,"322",0,1,97,601,1,1,1,1,1,1,24.6081950102414,26.077450925388,27.8418710359102,0.057991473730286,0.0654700482670161,-0.238697101129973,-0.181792665543952,-0.113456489734936,-1.43751152235149,-1.29867133524026,0,0,0,1,1,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",16,71,"323",0,1,97,602,1,1,1,1,1,1,19.0319175921083,20.3429653436132,21.6688826431916,0.0666177257394134,0.0631420830715128,-0.454666909982701,-0.403889893156282,-0.352536977174507,-1.27736463377886,-1.34189014943335,1,1,1,0,1,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",16,71,"324",0,1,97,603,1,1,1,1,1,1,25.7810121479807,28.7445984824929,32.8452701141319,0.108811613004999,0.133357879492672,-0.193273770462619,-0.0784937611141181,0.0803256809697696,-0.494032573085751,-0.0383296560000824,1,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",16,71,"325",0,1,97,604,1,1,1,1,1,1,19.8529502795331,21.3442848265561,23.2949178407645,0.072431389435812,0.0874512041415425,-0.42286822794648,-0.365108684633828,-0.289560463548112,-1.16943361678553,-0.890589851322258,0,0,1,0,1,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",16,71,"326",0,1,97,605,1,1,1,1,1,1,28.9501584716754,32.0346625307959,36.7749259835395,0.101242842662413,0.137997733156442,-0.0705324011883839,0.0489307643075581,0.232521664658306,-0.63454725077003,0.0478095069757784,1,1,1,1,1,1,1,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",21,73,"327",0,0,98,606,1,1,1,1,1,1,29.0995860194526,32.7292128916671,38.3970613840536,0.117544091754965,0.159712890512878,-0.0647450566015039,0.0758307725797732,0.29534713873588,-0.331913578665709,0.450952712370023,1,0,1,0,0,0,1,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",21,73,"328.328",0,0,98,607,1,1,0,1,1,0,28.1623467505305,31.8333031414267,NA,0.122527146252252,NA,-0.101044431718701,0.0411320940528563,NA,-0.239402871526151,NA,0,0,NA,1,1,0,0,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",21,73,"329",0,0,98,608,0,0,1,0,0,1,NA,NA,12.6878281517447,NA,0.132160331105704,NA,NA,-0.700374158930627,NA,-0.0605622139968958,0,NA,0,NA,NA,NA,NA,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",21,73,"330.330",0,0,98,609,0,1,1,0,1,1,NA,12.8057737459172,14.1088300369435,0.105499690502893,0.0969047020080827,NA,-0.695806113706472,-0.645338606981977,-0.555518613992601,-0.715085093537244,0,0,0,NA,NA,0,1,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",21,73,"331.3378",0,0,98,610,1,1,1,1,1,1,21.9170710748273,25.3716710969905,33.4456669426969,0.146367406157169,0.27628899938843,-0.342924613204679,-0.209127592270419,0.103579113067553,0.203192990789903,2.61519520129452,0,0,1,0,1,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",23,74,"332",0,1,99,611,1,1,0,2,2,0,38.4356583066975,41.9953261369776,NA,0.0885726991913756,NA,0.296842001595211,0.434708309749977,NA,-0.869769228114134,NA,1,0,NA,1,1,0,0,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",23,74,"333",0,1,99,612,1,1,1,1,1,1,22.0724245915549,24.6640323105729,27.2356561917597,0.111016927222956,0.0991810036268133,-0.336907755219253,-0.236534516635838,-0.136935254186132,-0.453090781684668,-0.672825416761418,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",23,74,"334",0,1,99,613,1,1,1,1,1,1,18.9011168987926,20.4055486459324,22.1642287068813,0.0765858408208437,0.0826728134822989,-0.459732834544012,-0.401466035298118,-0.333352172210691,-1.09230597637633,-0.979300961970622,1,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",23,74,"335",0,1,99,614,1,1,1,1,1,1,22.4208134000065,24.0958977276624,26.7926657602552,0.072051910145313,0.106086577162856,-0.323414620153367,-0.258538428578026,-0.154092320028032,-1.17647867269009,-0.544623027770635,1,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",32,77,"336",0,1,100,615,1,1,1,1,1,1,20.4912953530112,22.7424837813304,25.1992340663411,0.104234528527385,0.102578892292481,-0.398145056345862,-0.310956292570486,-0.215806096540556,-0.579006422336655,-0.609743408845691,1,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",32,77,"337",0,1,100,616,1,1,1,1,1,1,17.8803615566978,20.2266704192291,23.0927950852983,0.123299060504957,0.132518616469453,-0.499266795928487,-0.408394007766526,-0.297388699051758,-0.225072236890766,-0.0539106246201131,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",39,80,"3380",0,1,101,617,1,1,1,1,1,1,29.0812984989485,38.8974051829841,51.2297212413875,0.290832239277413,0.275392313028498,-0.0654533341873355,0.314725506509384,0.79235739999873,2.88519132655512,2.59854816496672,0,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",39,80,"3383",0,1,101,618,1,1,1,1,1,1,15.269963103361,16.708673684938,18.2735178794581,0.0900402639772291,0.0895249344377294,-0.600367801621521,-0.544646390006098,-0.484039810341351,-0.842523799394393,-0.852090923361224,0,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",39,80,"345.3312",0,1,101,619,1,1,1,1,1,1,22.34734089319,25.4689834539355,29.7267448170333,0.130754038403407,0.154585762804162,-0.326260218043007,-0.205358674486651,-0.0404551306388235,-0.0866701227917016,0.355767277375013,0,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",39,80,"345.3377",0,1,101,620,1,1,1,1,1,1,24.0584166317,28.1653570546635,33.1222215473811,0.157607850288647,0.162111653460153,-0.259990075353037,-0.10092784232412,0.0910520390067308,0.411872513707371,0.49548589109271,0,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",39,80,"346",0,1,101,621,1,1,0,2,2,0,60.2211218305387,62.3181620222827,NA,0.034229756795602,NA,1.14059528720331,1.22181387361988,NA,-1.87864922969029,NA,0,0,NA,1,1,0,0,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"3366",0,0,102,622,1,1,1,1,1,1,19.1493455053415,22.5731359932772,27.6920678380002,0.164491988606631,0.204385486163093,-0.450118914595584,-0.317515150151094,-0.119258383290831,0.539676956582705,1.28030214364972,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"3367",0,0,102,623,1,1,1,1,1,1,12.2741507055706,13.4934851620995,14.9674156429647,0.0947115060483124,0.103668559408093,-0.716395929778394,-0.669170978478847,-0.612085496472604,-0.755801908744548,-0.589513673155081,0,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"338",0,0,102,624,1,1,1,1,1,1,22.5882181639294,25.4000425935094,28.9555530754196,0.117322400769387,0.131011150768419,-0.316931016100973,-0.208028761236631,-0.0703234676199638,-0.336029285177328,-0.0818968162355554,1,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"339",0,0,102,625,1,1,1,1,1,1,18.1479548682417,20.0750320477183,21.6790192469382,0.100918981304631,0.0768680816298701,-0.488902878925997,-0.414266977788326,-0.352144385448987,-0.64055975640084,-1.08706615874221,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"340",0,0,102,626,1,1,1,1,1,1,17.7905614770287,19.5925882671796,21.4735982711865,0.0964832825220676,0.0916728480664419,-0.502744762426,-0.432952075973418,-0.360100361369976,-0.722908771699878,-0.812214777359798,1,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"341",0,0,102,627,1,0,0,1,0,0,21.9627273757876,NA,NA,NA,NA,-0.341156339883262,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"342",0,0,102,628,1,1,1,1,1,1,12.334726930976,13.4864209985099,14.6850065081686,0.0892647152774098,0.0851436805616741,-0.714049806219461,-0.669444574275065,-0.623023231862498,-0.856921907759555,-0.933429165688786,0,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",41,79,"344",0,0,102,629,1,1,1,2,2,2,36.4930631848332,42.4597936494332,49.3572439179292,0.15143540358573,0.150526945309732,0.221605088922433,0.452697185188122,0.719836157007247,0.297280668569239,0.280415085910028,1,1,1,0,1,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",45,76,"347",0,0,103,630,1,1,1,1,1,1,24.1356577319431,25.3536243157986,27.3197291793944,0.0492313699101223,0.074687430891728,-0.256998519444997,-0.209826545997461,-0.133679098563369,-1.6001433778651,-1.12755007115371,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",45,76,"348",0,0,103,631,1,1,1,1,1,1,17.6504378292595,20.6697668643495,27.9958215320192,0.157911505429996,0.303383173347865,-0.50817176599043,-0.391232836006169,-0.107493970885115,0.417509889711996,3.11820017419096,0,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",45,76,"349",0,0,103,632,1,1,1,1,1,1,13.3514268109578,14.7999845011352,16.3881044184864,0.103002877188328,0.101929597758459,-0.674672913307673,-0.618570122144083,-0.557062071294564,-0.601872103694863,-0.621797601011741,1,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",45,76,"350",0,0,103,633,1,1,1,1,1,1,17.5608182965234,20.0395639030511,23.7358318679055,0.132038327504056,0.169277284886772,-0.511642739886302,-0.415640662748694,-0.272483817064836,-0.062827218216348,0.628516270499325,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",51,83,"3371",0,1,104,634,0,0,1,0,0,1,NA,NA,13.2816609639236,NA,0.11510147913422,NA,NA,-0.67737495187545,NA,-0.377260829219784,0,NA,0,NA,NA,NA,NA,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",51,83,"3376",0,1,104,635,0,1,1,0,1,1,NA,12.1305177239229,14.2074137280121,0.106402368107412,0.158039518560944,NA,-0.721958850211752,-0.641520450294354,-0.538760349847867,0.419886461205163,0,0,0,NA,NA,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",51,83,"356",0,1,104,636,1,1,1,2,2,2,33.5985667433113,36.9863187295747,40.5800526498092,0.0960646705888082,0.092728551630199,0.109500938370744,0.240708927868278,0.379894619257436,-0.730680327476354,-0.792615577056834,1,1,1,1,1,0,0,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",51,83,"357",0,1,104,637,1,0,0,1,0,0,13.9772411903066,NA,NA,NA,NA,-0.650435056804024,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",52,82,"351",0,0,105,638,1,0,0,1,0,0,25.5183527900676,NA,NA,NA,NA,-0.203446594923866,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",52,82,"352",0,0,105,639,1,1,1,1,1,1,16.9541095200404,21.0485024090815,26.4934472333354,0.216319159135597,0.23006801506529,-0.535140634388505,-0.376564368663508,-0.165681084936666,1.50185150179131,1.75709984095923,0,0,0,0,0,0,0,0,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",52,82,"353",0,0,105,640,1,1,1,1,1,1,16.0568938102357,18.9059474154293,20.7660671749543,0.163338272384592,0.0938437180989973,-0.569889892866228,-0.459545748128384,-0.387503114883232,0.518258145370164,-0.771912444337131,0,0,1,0,0,1,1,0,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",52,82,"354",0,0,105,641,1,0,0,1,0,0,15.9952398838809,NA,NA,NA,NA,-0.572277755895884,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",52,82,"355",0,0,105,642,1,1,1,1,1,1,14.0384360896531,15.1787343047999,17.100868416596,0.0780963865932769,0.119233857454574,-0.64806497193851,-0.603901102551465,-0.529456646943137,-1.06426260304968,-0.300542976586979,0,0,0,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",66,86,"358",0,1,106,643,1,1,1,1,1,1,21.8987998711886,23.929590186488,25.3405392366601,0.0886839413427158,0.0572896784629697,-0.343632258836608,-0.264979537078368,-0.210333332483937,-0.867704010868403,-1.45054039379609,0,1,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",66,86,"359",0,1,106,644,1,1,1,2,2,2,41.7304943431297,46.0133516151014,52.6685442589864,0.0976994661140509,0.135086787334286,0.424451346617283,0.590326857646092,0.848083166273062,-0.70033024999855,-0.00623237769539318,0,0,1,0,0,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",66,86,"360.3368",0,1,106,645,1,1,1,1,1,1,17.8597053139243,20.6471353015351,22.7023004062138,0.145029507933787,0.0948896753679014,-0.500066814376082,-0.392109358805982,-0.312512598900363,0.178354829619233,-0.752494184585656,0,1,1,1,1,0,0,1,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",66,86,"360.360",0,1,106,646,1,1,0,1,1,0,30.4050243035801,34.1371025981209,NA,0.115776977619776,NA,-0.0141852950345385,0.130358488471346,NA,-0.364720159113824,NA,1,1,NA,1,1,1,1,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",66,86,"361",0,1,106,647,0,1,1,0,1,1,NA,12.6787456466697,13.7980498329033,0.0858409001162328,0.0846002453691841,NA,-0.700725925304117,-0.657375156857259,-0.920485242627365,-0.943518072797697,0,0,0,NA,NA,0,0,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",66,86,"362",0,1,106,648,1,1,1,1,1,1,23.4069016045119,24.9696501619412,26.6616287426586,0.0646301746177298,0.0655643121486484,-0.285223320641179,-0.224697905220603,-0.159167397453509,-1.31426364017003,-1.29692132059517,1,0,1,1,1,0,1,0,0,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",66,86,"363",0,1,106,649,1,0,0,1,0,0,17.4986341228163,NA,NA,NA,NA,-0.514051139451488,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",77,89,"3363",0,1,107,650,1,1,1,1,1,1,13.9235227066179,15.4309089356395,18.6279713201892,0.102792880786786,0.18829171383041,-0.652515579307507,-0.594134352668677,-0.470311791431647,-0.605770699548871,0.981520290099851,0,0,0,NA,NA,0,0,0,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",77,89,"364",0,1,107,651,0,1,1,0,1,1,NA,13.0166351437923,14.3039099261239,0.0923176160860901,0.0943047554173577,NA,-0.687639429666434,-0.63778314242774,-0.800244620205968,-0.763353258728692,0,0,0,NA,NA,0,0,0,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",77,89,"365",0,1,107,652,1,1,1,1,1,1,23.3559200030492,24.7015090441022,25.9377024199584,0.056013851368709,0.048833265432799,-0.287197843409201,-0.23508303881832,-0.187205139806252,-1.47422620071274,-1.60753421148585,0,0,0,1,1,1,1,0,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",77,89,"366",0,1,107,653,1,1,1,1,1,1,22.46570629845,24.5098575865836,25.867549422157,0.087085405125527,0.0539138779817554,-0.321675913491434,-0.242505719854965,-0.189922172763819,-0.897380932106338,-1.51321233323589,0,0,0,1,0,1,1,0,1,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",77,89,"367",0,1,107,654,1,0,0,1,0,0,22.9972062789152,NA,NA,NA,NA,-0.301090863541618,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",77,89,"368",0,1,107,655,1,1,0,2,2,0,51.2241564050215,61.0733087026682,NA,0.175863699056158,NA,0.792141873303022,1.17360057407841,NA,0.75079344660801,NA,1,1,NA,1,1,1,1,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
"WILSPR.E",77,89,"4187",0,1,107,656,1,0,0,1,1,1,21.9133322072381,24.3577657368018,26.9994186033826,0.105755491933828,0.102964612451233,-0.34306941993828,-0.248396253137726,-0.146084760743985,-0.550769645006611,-0.602582490845773,0,NA,NA,NA,NA,NA,NA,NA,NA,16.7614843605235,6.64796989573148,30.7712844803653,25.8197080775103,0.135422492018253,0.0538646244457959
